descrizione,label,dominio
dedicato luigi varoli pittore ceramista scultore autore cartapeste musicista didatta stato conferito memoriam insieme moglie anna titolo giusto nazioni parte stato israele museo yad vaschem gerusalemme museo dislocato piu sedi casa varoli casa magnani palazzo sforza ricostruito vestigia struttura trecentesca nate costruitesi intorno donazione varoli rappresenta cuore pulsante raccolte tipologia collezioni abbraccia sezione archeologica casa arialdo magnani allievo artista palazzo sforza settantina dipinti sculture lignee terrecotte grandi cartapeste documenta produzione artista cotignolese ricordato sezione fotografico documentaria lato opposto strada piccolo giardino biblioteca comunale casa recentemente ristrutturata sede scuola musicale comunale documenta attivita varoli musicista conservano strumenti musicali spinetta quattro contrabbassi disegni dipinti porte decorate mobili rari testimoniano soggiorno attivita artista poco distante scuola arti mestieri promuove corsi amatoriali continuita pratica diverse tecniche artistiche praticate varoli collezione reperti archeologici eta romana medievale rinascimentale compresi ceramiche monete piccoli bronzi mattoni bollati stele liberto caio vario rinvenuta accompagna visitatore riscoperta storia territorio,Low_Quality,Architettura
museo ospitato suggestivi ambienti palazzo pascali conserva opere oreficeria spiccano reliquiario tempietto secolo xvi croce astile secolo xviii cristo sec xiv attribuito orafo ascolano pietro vannini grande fascino calice argento sec xviii opera argentiere romano tre santi seduti piede opere pittoriche segnala madonna cintola san liborio giuseppe ghezzi artista originario comunanza attivo roma principe accademia romana san luca amico regina cristina svezia infine stazioni via crucis secolo xviii dipinte olio tre esse state rinvenute recente seguito furto,Low_Quality,Architettura
antico maso mulino segheria miniera insieme raccontare storia cultura mocheni popolo germanofono arrivato valle fersina bersntol xiii inizi xv secolo tradizione salvaguardia valorizzazione provincia autonoma trento sancito propria legge istituendo kulturinstitut bersntol lusern stato diviso due entita autonome istituto mocheno sede palu fersina cimbro luserna istituto mocheno tutela valorizza patrimonio etnografico culturale particolare linguistico territorio valle mocheni alcuni manufatti custodiscono tramandano ricordo specificita cultura antica raccontata attraverso intensa didattica luoghi museo architetture oggetti raccontano storia quotidiana piccolo popolo,Low_Quality,Architettura
biglietteria tel costo biglietti euro servizio visita guidata scolaresche euro alunno riduzioni euro gruppi superiori persone orario martedi sabato domenica,Low_Quality,Architettura
circa km valle odierna falerone localita piane falerone insistono resti area urbana antica citta falerius picenus attigue aree cimiteriali ville suburbane percorso visita complessi architettonici citta romana visibili teatro monumentale edificio isolato mezzo campagna possono tuttora ammirare primo secondo ordine gradinate parte edificio scenico prospetto proscenio nicchie circolari rettangolari base muro frontescena serbatoio acquedotto pianta trapezoidale tre vasche denominate piscine bagni regina poco distante collina percorso archeologico conclude visita museo civico archeologico falerone circa km valle odierna falerone localita piane falerone insistono resti area urbana antica citta falerius picenus attigue aree cimiteriali ville suburbane,Low_Quality,Architettura
museo prefigge fare conoscere comprensorio calatino particolare manifestazioni naturalistiche piu interessanti materiali esposti prevalentemente siciliani comprensorio ordinati chiave didattica spazi espositivi pertanto ricchi immagini schemi cartografie ripartito tre sezioni sezione introduttiva sezione presenta comprensorio calatino sotto profilo geografico antropologico attraverso pannelli sintesi bacheche manufatti evidenziano presenza umana territorio sezione geologica sezione propone fare conoscere sinteticamente storia geologica sicilia conseguentemente comprensorio presentare alcune piu significative manifestazioni paleontologiche mineralogiche caratterizzano sezione biologica incentrata ecosistema boschivo boschi comprensorio particolare santo pietro niscemi recentemente tutelati creazione due riserve naturali orientate bosco santo pietro sughereta niscemi,Low_Quality,Architettura
orario giorni escluso lunedi chiusura settimanale lunedi,Low_Quality,Architettura
provincia autonoma trento costitui istituto culturale ladino obiettivo contribuire conservare valorizzare cultura tradizioni lingua comunita ladina val fassa pochi anni dopo progettato museo inaugurato ospitato vent anni piano terra caratteristico tabia restaurato sede istituto contemporaneamente ideo itinerario territorio riattivando scopi culturali due antichi opifici sede museale centrale stata trasferita edificio localita san giovanni vigo collezioni etnografiche potuto trovare piena valorizzazione grazie suggestivo progetto allestimento curato architetti weber amp winterle regia ettore sottsass junior tramite sistema supporti multimediali alternato piu tradizionali pannelli esplicativi riproduzioni fotografiche manufatti esposti tre piani ritrovano nuova vita contribuiscono ricostruire cammino popolo origini contemporaneita prima sezione pianterreno ricostruisce fasi piu antiche popolamento valli dolomitiche presentazione reperti archeologici rinvenuti zona livello intermedio dedicato attivita economiche tradizionali approntamento appositi spazi tematici rapporti sociali carattere familiare comunitario istituzioni locali forme ritualita nuziali coscrizione usanze tradizioni feste popolari posto riguardo stato riservato carnevale fassano rievocato presenza maschere principali costumi suggestiva appare ricostruzione stube settecentesca stufa schiena d asino mobili dipinti colori preferiti pittori decoratori fassani secondo piano percorso espositivo spazia storia cultura sacra profana religiosita leggende scoperta alpinistica turistica dolomiti xix secolo riscoperta novecentesca identita ladina percorso museografico comprende alcune sezioni staccate varie localita valle penia frazione canazei stata rimessa funzione segheria veneziana risalente sostitui piu antica situata piu valle mentre pera fassa visibile mulino settecentesco tre grandi ruote pale azionano due macine cereali brillatoio orzo,Low_Quality,Architettura
orario fino dom ven dom mar dom ven dom,Low_Quality,Architettura
polo culturale san francesco struttura polivalente situata monterubbiano comprende auditorium museo storico archeologico biblioteca sala espositiva centro educazione ambientale orto botanico aperto pubblico settembre polo offre possibilita esplorare antica struttura convento risalente xiii secolo fondata beati lucido matteo ritornati monterubbiano dopo morte san francesco auditorium polo ex chiesa francescana conserva numerosi affreschi quattrocento predisposta mostre incontri convegnistica gran parte stanze ex convento state dedicate allestimento museo archeologico conserva testimonianze storia ascrivibili arco tempo va preistoria protostoria epoche romana altomedievale medievale documentano ininterrotta continuita insediativa territorio monterubbianese itinerario visita suddivide prima parte dedicata storia archeologia vallata aso mare monti realizzazione plastico territorio circa metri permette piu piccoli cogliere sviluppo storico area seconda parte dedicata completamente scavi archeologici ritrovamenti avvenuti territorio monterubbiano,Low_Quality,Architettura
collegiata ex cattedrale campli appare oggi esterno frutto vari interventi succedutisi xiv secolo fino restauro seguito terremoto fase appartiene semplice facciata scandita nicchie paraste due ordini giovanni fontana penne affiancano due zone conci squadrati risalenti costruzione medievale sempre facciata erge torre campanaria aggiunta quattrocentesca lanterna poligonale importata antonio lodi molti campanili aprutino interno tre navate frutto ampliamenti avvenuti conserva ancora decorazione settecentesca splendido soffitto ligneo dipinto teodoro donato chieti primi anni xviii secolo arredi quattro cinquecenteschi spicca altare scolpito candelabre motivi antica ambito lombardo ospita nicchia centrale madonna silvestro aquila due tavole santi oggi conservate museo civico cola amatrice sotto coro cripta ospita ciclo affreschi trecenteschi maestro locale niccolo valle castellana,Low_Quality,Architettura
orario solo giovedi venerdi prenotazione,Low_Quality,Architettura
biglietteria costo biglietti euro riduzioni euro orario aprile settembre ottobre marzo,Low_Quality,Architettura
museo conserva numerosi reperti archeologici etruschi romani medievali ritrovati corso circa secolo territorio orbetello localita circostanti,Low_Quality,Architettura
dopo alluvione ambienti opere stati restaurati museo riallestito museo collegata esposizione permanente circa pezzi carte legni incisi opere xilografiche pietro parigi chiesa santa croce stata musealizzata visita basilica opere d arte fa parte percorso museale luogo certificato herity,Low_Quality,Architettura
museo sito rsquo uscita svincolo cosidetta superstrada valle camonica egrave stato inaugurato organizzato quattro sezioni territorio citt agrave romana religione necropoli reperti provengono soprattutto scavi effettuati zona partire fine secolo xvii chiesetta santo stefano necropoli ritrovamenti paese circondario rsquo corso scavo rsquo anfiteatro teatro romano zona testimonia continuit agrave presenza umana gi agrave rsquo et agrave mesolitica et agrave preromana civilt agrave ligure celtica camuni gi agrave fondato citt agrave nome vannia punto grande importanza bassa media valle camonica seguito conquista romana centro notevole sviluppo primi due secoli dopo cristo rsquo et agrave romana egrave dedicata prima sala museo epigrafi fra quali cippo funerario attestazioni duoviri citt agrave materiali edilizia privata pubblica consistenti capitelli marmo locali frammenti statue bronzee altorilievo marmoreo sec d personaggio virile ritratto maniera eroica piccole are votive rinvenute edificio termale due mosaici pavimentali ii sec d culti religiosi egrave dedicata rsquo altra sezione museo grande rilievo egrave materiale appartenente santuario minerva breno luogo sacro gi agrave et agrave preromana rsquo segnalare grande statua marmo pentelico dea minerva et agrave flavia molto importante tipologia egrave rara athena hygeia tipo fidiaco esistono solo altri due esemplari altra sezione museo egrave necropoli esposti corredi funerari ritrovati tre siti scavo territorio comunale riferibili secc iii d,Low_Quality,Architettura
